TIMESTAMP,Sand_Precip,Slate_Precip,Rad
2017-04-23 10:50:00,0.0,0.0,599.19
2017-04-23 11:50:00,0.0,0.0,1012.09
2017-04-23 12:50:00,0.0,0.0,908.06
2017-04-23 13:50:00,0.0,0.0,597.58
2017-04-23 14:50:00,0.0,0.0,837.9
2017-04-23 15:50:00,0.0,0.0,638.71
2017-04-23 16:50:00,0.0,0.0,445.97
2017-04-23 17:50:00,0.0,0.0,271.77
2017-04-23 18:50:00,0.0,0.0,97.58
2017-04-23 19:50:00,0.0,0.0,0.81
2017-04-23 20:50:00,0.0,0.0,0.81
2017-04-23 21:50:00,0.0,0.0,0.81
2017-04-23 22:50:00,0.0,0.0,0.81
2017-04-23 23:50:00,0.0,0.0,0.81
2017-04-24 00:50:00,0.0,0.0,
2017-04-24 01:50:00,0.0,0.0,
2017-04-24 02:50:00,0.0,0.0,
2017-04-24 03:50:00,0.0,0.0,
2017-04-24 04:50:00,0.0,0.0,
2017-04-24 05:50:00,0.0,0.0,
2017-04-24 06:50:00,0.0,0.0,
2017-04-24 07:50:00,0.0,0.0,
2017-04-24 08:50:00,0.0,0.0,
2017-04-24 09:50:00,0.0,0.0,
2017-04-24 10:50:00,0.0,0.0,
2017-04-24 11:50:00,0.0,0.0,
2017-04-24 12:50:00,0.0,0.0,686.29
2017-04-24 13:50:00,0.0,0.0,709.68
2017-04-24 14:50:00,0.0,0.0,707.26
2017-04-24 15:50:00,0.0,0.0,600.0
2017-04-24 16:50:00,0.0,0.0,349.19
2017-04-24 17:50:00,0.0,0.0,275.0
2017-04-24 18:50:00,0.0,0.0,48.39
2017-04-24 19:50:00,0.0,0.0,0.81
2017-04-24 20:50:00,0.0,0.0,0.81
2017-04-24 21:50:00,0.0,0.0,0.81
2017-04-24 22:50:00,0.0,0.0,0.81
2017-04-24 23:50:00,0.0,0.0,0.81
2017-04-25 00:50:00,0.0,0.0,0.81
2017-04-25 01:50:00,0.0,0.0,0.81
2017-04-25 02:50:00,0.0,0.0,0.81
2017-04-25 03:50:00,0.0,0.0,0.81
2017-04-25 04:50:00,0.0,0.0,0.81
2017-04-25 05:50:00,0.0,0.0,2.42
2017-04-25 06:50:00,0.1,0.1,8.87
2017-04-25 07:50:00,0.5,0.1,92.74
2017-04-25 08:50:00,0.0,0.0,166.13
2017-04-25 09:50:00,0.0,0.0,174.19
2017-04-25 10:50:00,0.0,0.0,329.84
2017-04-25 11:50:00,0.0,0.0,463.71
2017-04-25 12:50:00,0.0,0.0,507.26
2017-04-25 13:50:00,0.0,0.0,445.97
2017-04-25 14:50:00,,,480.64
2017-04-25 15:50:00,0.0,0.0,340.32
2017-04-25 16:50:00,0.0,0.0,278.22
2017-04-25 17:50:00,0.0,0.0,188.71
2017-04-25 18:50:00,0.0,0.0,49.19
2017-04-25 19:50:00,0.0,0.0,0.81
2017-04-25 20:50:00,0.0,0.0,0.81
2017-04-25 21:50:00,0.0,0.0,0.81
2017-04-25 22:50:00,0.0,0.0,0.81
2017-04-25 23:50:00,0.0,0.0,0.81
2017-04-26 00:50:00,0.0,0.0,0.81
2017-04-26 01:50:00,0.0,0.0,0.81
2017-04-26 02:50:00,0.0,0.0,0.81
2017-04-26 03:50:00,0.0,0.0,0.81
2017-04-26 04:50:00,0.0,0.0,0.81
2017-04-26 05:50:00,0.0,0.0,12.1
2017-04-26 06:50:00,0.0,0.0,123.39
2017-04-26 07:50:00,0.0,0.0,257.26
2017-04-26 08:50:00,0.0,0.0,570.16
2017-04-26 09:50:00,0.0,0.0,594.35
2017-04-26 10:50:00,0.0,0.0,446.77
2017-04-26 11:50:00,0.0,0.0,858.06
2017-04-26 12:50:00,,,770.16
2017-04-26 13:50:00,0.0,0.0,683.06
2017-04-26 14:50:00,0.0,0.0,310.48
2017-04-26 15:50:00,0.0,0.0,180.64
2017-04-26 16:50:00,0.0,0.0,135.48
2017-04-26 17:50:00,0.0,0.0,160.48
2017-04-26 18:50:00,0.0,0.3,65.32
2017-04-26 19:50:00,0.0,0.0,1.61
2017-04-26 20:50:00,0.0,0.0,0.81
2017-04-26 21:50:00,0.0,0.0,0.81
2017-04-26 22:50:00,0.0,0.0,0.81
2017-04-26 23:50:00,0.0,0.0,0.81
2017-04-27 00:50:00,0.0,0.0,0.81
2017-04-27 01:50:00,0.0,0.0,0.81
2017-04-27 02:50:00,0.0,0.0,0.81
2017-04-27 03:50:00,0.0,0.0,0.81
2017-04-27 04:50:00,0.0,0.0,0.81
2017-04-27 05:50:00,0.0,0.0,16.93
2017-04-27 06:50:00,0.0,0.0,78.22
